Episode,Title,Source,Month,Colors,Subjects
S16E01,Two Seasons,https://www.youtube.com/embed/jwVz0uTLH1I,August,"['Alizarin Crimson','Bright Red','Cadmium Yellow','Dark Sienna','Indian Yellow','Midnight Black','Phthalo Blue','Phthalo Green','Prussian Blue','Sap Green','Titanium White','Van Dyke Brown','Yellow Ochre']","['Clouds','Conifer','Cumulus','Deciduous','Fog','Lake','Mountain','Snowy Mountain','Tree','Trees']"
S16E02,Nestled Cabin,https://www.youtube.com/embed/l_jN9KN257M,August,"['Alizarin Crimson','Black Gesso','Bright Red','Cadmium Yellow','Dark Sienna','Indian Yellow','Midnight Black','Phthalo Blue','Sap Green','Titanium White','Van Dyke Brown','Yellow Ochre']","['Cabin','Deciduous','Grass','Path','Structure','Tree','Trees']"
S16E03,Wintertime Discovery,https://www.youtube.com/embed/uZyZW3tkCE0,August,"['Alizarin Crimson','Bright Red','Cadmium Yellow','Dark Sienna','Indian Yellow','Midnight Black','Phthalo Blue','Prussian Blue','Titanium White','Van Dyke Brown','Yellow Ochre']","['Cabin','Clouds','Conifer','Deciduous','Snow','Structure','Tree','Trees','Winter']"
S16E04,Mountain Mirage Wood Shape,https://www.youtube.com/embed/jfCsew_mz7A,September,"['Alizarin Crimson','Bright Red','Cadmium Yellow','Dark Sienna','Indian Yellow','Midnight Black','Phthalo Blue','Prussian Blue','Sap Green','Titanium White','Van Dyke Brown','Yellow Ochre']","['Bushes','Clouds','Conifer','Cumulus','Fog','Snow','Tree','Trees','Winter']"
S16E05,Double Oval Fantasy,https://www.youtube.com/embed/4jAsLpJzjHM,September,"['Alizarin Crimson','Bright Red','Cadmium Yellow','Dark Sienna','Indian Yellow','Midnight Black','Phthalo Blue','Phthalo Green','Prussian Blue','Sap Green','Titanium White','Van Dyke Brown','Yellow Ochre']","['Bushes','Clouds','Conifer','Cumulus','Double Oval Frame','Framed','Lake','Mountain','Mountains','Snowy Mountain','Tree','Trees']"
S16E06,Contemplative Lady,https://www.youtube.com/embed/gnp6WE7Ql-s,September,['Van Dyke Brown'],"['Guest','Portrait']"
S16E07,Deep Woods,https://www.youtube.com/embed/rE5ZVs_YJfE,September,"['Alizarin Crimson','Bright Red','Cadmium Yellow','Dark Sienna','Midnight Black','Phthalo Blue','Sap Green','Titanium White','Van Dyke Brown','Yellow Ochre']","['Conifer','River','Rocks','Tree','Trees','Waterfall']"
S16E08,High Tide,https://www.youtube.com/embed/_IREQ4SIcX8,October,"['Alizarin Crimson','Black Gesso','Bright Red','Cadmium Yellow','Dark Sienna','Indian Yellow','Midnight Black','Phthalo Blue','Sap Green','Titanium White','Van Dyke Brown','Yellow Ochre']","['Beach','Clouds','Ocean','Palm Trees','Waves']"
S16E09,Barn in Snow Oval,https://www.youtube.com/embed/wJmi7-G9r-w,October,"['Alizarin Crimson','Dark Sienna','Midnight Black','Phthalo Blue','Titanium White','Van Dyke Brown','Yellow Ochre']","['Barn','Conifer','Fence','Framed','Oval Frame','Snow','Structure','Tree','Trees','Winter']"
S16E10,That Time of Year,https://www.youtube.com/embed/q5moLoqOkP0,October,"['Alizarin Crimson','Bright Red','Cadmium Yellow','Indian Yellow','Midnight Black','Phthalo Blue','Sap Green','Titanium White','Van Dyke Brown']","['Clouds','Deciduous','Guest','Hills','Lake','Steve Ross','Tree','Trees']"
S16E11,Waterfall Wonder,https://www.youtube.com/embed/AGhXEPfp-W4,October,"['Alizarin Crimson','Black Gesso','Cadmium Yellow','Dark Sienna','Indian Yellow','Midnight Black','Phthalo Blue','Sap Green','Titanium White','Van Dyke Brown','Yellow Ochre']","['Bushes','Deciduous','River','Rocks','Tree','Trees','Waterfall']"
S16E12,Mighty Mountain Lake,https://www.youtube.com/embed/4vXB2R8ybDE,November,"['Alizarin Crimson','Bright Red','Cadmium Yellow','Dark Sienna','Indian Yellow','Midnight Black','Prussian Blue','Sap Green','Titanium White','Van Dyke Brown','Yellow Ochre']","['Clouds','Cumulus','Flowers','Grass','Lake','Mountain','Snowy Mountain']"
S16E13,Wooded Stream Oval,https://www.youtube.com/embed/-XA2h17y3HU,November,"['Alizarin Crimson','Black Gesso','Bright Red','Cadmium Yellow','Dark Sienna','Indian Yellow','Midnight Black','Phthalo Blue','Sap Green','Titanium White','Van Dyke Brown','Yellow Ochre']","['Deciduous','Framed','Oval Frame','River','Rocks','Tree','Trees']"
S17E01,Golden Mist Oval,https://www.youtube.com/embed/lhpfaW0k6uM,January,"['Alizarin Crimson','Bright Red','Cadmium Yellow','Dark Sienna','Midnight Black','Phthalo Blue','Titanium White','Van Dyke Brown','Yellow Ochre']","['Conifer','Fog','Framed','Oval Frame','River','Tree','Trees']"
S17E02,The Old Home Place,https://www.youtube.com/embed/EVQcDEiJh2o,January,"['Alizarin Crimson','Bright Red','Cadmium Yellow','Dark Sienna','Indian Yellow','Midnight Black','Phthalo Blue','Sap Green','Titanium White','Van Dyke Brown','Yellow Ochre']","['Cabin','Deciduous','Fence','Grass','Path','Structure','Tree']"
S17E03,Soothing Vista,https://www.youtube.com/embed/NqfRLiv0SZ0,January,"['Alizarin Crimson','Black Gesso','Bright Red','Cadmium Yellow','Dark Sienna','Indian Yellow','Midnight Black','Phthalo Blue','Prussian Blue','Sap Green','Titanium White','Van Dyke Brown','Yellow Ochre']","['Deciduous','Grass','Lake','Mountain','Mountains','Tree','Trees']"
S17E04,Stormy Seas,https://www.youtube.com/embed/LE6agCR5iBw,January,"['Alizarin Crimson','Bright Red','Cadmium Yellow','Dark Sienna','Midnight Black','Phthalo Blue','Titanium White','Van Dyke Brown','Yellow Ochre']","['Beach','Clouds','Cumulus','Ocean','Rocks','Sun','Waves']"
S17E05,Country Time,https://www.youtube.com/embed/e_bt9rQoGN0,February,"['Alizarin Crimson','Bright Red','Cadmium Yellow','Dark Sienna','Indian Yellow','Liquid Clear','Midnight Black','Phthalo Blue','Prussian Blue','Sap Green','Titanium White','Van Dyke Brown','Yellow Ochre']","['Cabin','Deciduous','Flowers','Framed','Lake','Oval Frame','Structure','Tree']"
S17E06,A Mild Winter's Day,https://www.youtube.com/embed/BbYO579MmhA,February,"['Alizarin Crimson','Bright Red','Cadmium Yellow','Dark Sienna','Indian Yellow','Midnight Black','Phthalo Blue','Titanium White','Van Dyke Brown','Yellow Ochre']","['Clouds','Conifer','Deciduous','River','Snow','Tree','Trees','Winter']"
S17E07,Spectacular Waterfall,https://www.youtube.com/embed/nK-HebXL2uw,February,"['Alizarin Crimson','Black Gesso','Bright Red','Cadmium Yellow','Dark Sienna','Indian Yellow','Liquid Clear','Midnight Black','Phthalo Blue','Phthalo Green','Prussian Blue','Sap Green','Titanium White','Van Dyke Brown','Yellow Ochre']","['Conifer','Mountain','Mountains','River','Rocks','Tree','Trees','Waterfall']"
S17E08,View from the Park,https://www.youtube.com/embed/Q4n90jsOUtY,February,"['Alizarin Crimson','Bright Red','Cadmium Yellow','Dark Sienna','Indian Yellow','Midnight Black','Phthalo Blue','Phthalo Green','Prussian Blue','Sap Green','Titanium White','Van Dyke Brown','Yellow Ochre']","['Apple Frame','Bridge','Building','Deciduous','Framed','Lake','Structure','Tree','Trees']"
S17E09,Lake View,https://www.youtube.com/embed/07acfzBaoa0,March,"['Alizarin Crimson','Bright Red','Cadmium Yellow','Dark Sienna','Indian Yellow','Midnight Black','Phthalo Blue','Prussian Blue','Sap Green','Titanium White','Van Dyke Brown','Yellow Ochre']","['Conifer','Deciduous','Flowers','Grass','Guest','Hills','Lake','Steve Ross','Tree','Trees']"
S17E10,Old Country Mill,https://www.youtube.com/embed/n8HlFCQACYA,March,"['Alizarin Crimson','Bright Red','Cadmium Yellow','Dark Sienna','Indian Yellow','Midnight Black','Phthalo Blue','Sap Green','Titanium White','Van Dyke Brown','Yellow Ochre']","['Deciduous','Mill','River','Rocks','Structure','Tree','Waterfall']"
S17E11,Morning Walk,https://www.youtube.com/embed/pSvgNkQdR2Y,March,"['Alizarin Crimson','Black Gesso','Bright Red','Cadmium Yellow','Dark Sienna','Midnight Black','Phthalo Blue','Prussian Blue','Sap Green','Titanium White','Van Dyke Brown','Yellow Ochre']","['Deciduous','Fog','Path','Tree','Trees']"
S17E12,Nature's Splendor,https://www.youtube.com/embed/uCAtI2IwEwk,March,"['Alizarin Crimson','Black Gesso','Bright Red','Cadmium Yellow','Dark Sienna','Indian Yellow','Midnight Black','Phthalo Blue','Prussian Blue','Sap Green','Titanium White','Van Dyke Brown','Yellow Ochre']","['Conifer','Grass','Mountain','River','Snowy Mountain','Tree','Trees']"
S17E13,Mountain Beauty,https://www.youtube.com/embed/8P-YeoTmVrw,March,"['Alizarin Crimson','Bright Red','Cadmium Yellow','Dark Sienna','Indian Yellow','Midnight Black','Phthalo Blue','Sap Green','Titanium White','Van Dyke Brown','Yellow Ochre']","['Cumulus','Flowers','Grass','Guest','Hills','Lake','Mountain','Snowy Mountain','Tree','Trees']"
S18E01,Half-Oval Vignette,https://www.youtube.com/embed/uY3fIry2tOE,July,"['Alizarin Crimson','Bright Red','Cadmium Yellow','Dark Sienna','Indian Yellow','Midnight Black','Phthalo Blue','Prussian Blue','Sap Green','Titanium White','Van Dyke Brown','Yellow Ochre']","['Bushes','Clouds','Conifer','Cumulus','Framed','Half Oval Frame','Lake','Mountain','Mountains','Tree','Trees']"
S18E02,Absolutely Autumn,https://www.youtube.com/embed/PGPVpil2UmE,July,"['Alizarin Crimson','Bright Red','Cadmium Yellow','Dark Sienna','Indian Yellow','Midnight Black','Phthalo Blue','Sap Green','Titanium White','Van Dyke Brown','Yellow Ochre']","['Bushes','Clouds','Cumulus','Deciduous','Grass','River','Tree','Trees']"
S18E03,Mountain Seclusion,https://www.youtube.com/embed/EBZKuVbRY54,July,"['Alizarin Crimson','Black Gesso','Cadmium Yellow','Dark Sienna','Liquid Clear','Midnight Black','Phthalo Blue','Prussian Blue','Titanium White','Van Dyke Brown']","['Cabin','Clouds','Conifer','Mountain','Mountains','River','Snow','Structure','Tree','Trees','Winter']"
S18E04,Crimson Oval,https://www.youtube.com/embed/R7Y3izMFPbM,July,"['Alizarin Crimson','Black Gesso','Bright Red','Cadmium Yellow','Dark Sienna','Indian Yellow','Midnight Black','Phthalo Blue','Sap Green','Titanium White','Van Dyke Brown','Yellow Ochre']","['Deciduous','Grass','River','Tree','Trees','Waterfall']"
S18E05,Autumn Exhibition,https://www.youtube.com/embed/6afHY2d9Lv8,August,"['Alizarin Crimson','Bright Red','Cadmium Yellow','Dark Sienna','Indian Yellow','Midnight Black','Phthalo Blue','Sap Green','Titanium White','Van Dyke Brown','Yellow Ochre']","['Deciduous','Grass','Lake','Tree','Trees']"
S18E06,Majestic Peaks,https://www.youtube.com/embed/lilbzLCNnDo,August,"['Alizarin Crimson','Bright Red','Cadmium Yellow','Dark Sienna','Indian Yellow','Midnight Black','Phthalo Blue','Phthalo Green','Prussian Blue','Sap Green','Titanium White','Van Dyke Brown','Yellow Ochre']","['Bushes','Conifer','Lake','Mountain','Mountains','Snowy Mountain','Tree','Trees']"
S18E07,Golden Morning Mist,https://www.youtube.com/embed/rCHXqj4DHlM,August,"['Alizarin Crimson','Black Gesso','Bright Red','Cadmium Yellow','Dark Sienna','Indian Yellow','Midnight Black','Phthalo Blue','Sap Green','Titanium White','Van Dyke Brown','Yellow Ochre']","['Deciduous','Fog','Grass','River','Tree','Trees']"
S18E08,Winter Lace,https://www.youtube.com/embed/WJF_qoQRPck,August,"['Alizarin Crimson','Bright Red','Dark Sienna','Midnight Black','Phthalo Blue','Prussian Blue','Titanium White','Van Dyke Brown']","['Clouds','Cumulus','Deciduous','Framed','Half Circle Frame','Lake','Snow','Tree','Trees','Winter']"
S18E09,Seascape Fantasy,https://www.youtube.com/embed/sBBBilrDuSw,August,"['Alizarin Crimson','Black Gesso','Cadmium Yellow','Dark Sienna','Indian Yellow','Midnight Black','Phthalo Blue','Sap Green','Titanium White','Van Dyke Brown','Yellow Ochre']","['Beach','Cirrus','Clouds','Ocean','Waves']"
S18E10,Double Oval Stream,https://www.youtube.com/embed/rRjnHdr9DmU,September,"['Alizarin Crimson','Bright Red','Cadmium Yellow','Dark Sienna','Indian Yellow','Liquid Black','Midnight Black','Phthalo Blue','Prussian Blue','Sap Green','Titanium White','Van Dyke Brown','Yellow Ochre']","['Bushes','Deciduous','Framed','River','Tree','Trees']"
S18E11,Enchanted Forest,https://www.youtube.com/embed/ikR7UT9mVBw,September,"['Alizarin Crimson','Black Gesso','Bright Red','Cadmium Yellow','Dark Sienna','Indian Yellow','Midnight Black','Phthalo Blue','Sap Green','Titanium White','Van Dyke Brown','Yellow Ochre']","['Deciduous','Path','Tree','Trees']"
S18E12,Southwest Serenity,https://www.youtube.com/embed/EVfPPJ5FUmA,September,"['Alizarin Crimson','Bright Red','Cadmium Yellow','Dark Sienna','Midnight Black','Phthalo Blue','Sap Green','Titanium White','Van Dyke Brown','Yellow Ochre']","['Cactus','Cirrus','Clouds','Mountain','Mountains','Path']"
S18E13,Rippling Waters,https://www.youtube.com/embed/XvnJBynSiT0,September,"['Alizarin Crimson','Bright Red','Cadmium Yellow','Dark Sienna','Indian Yellow','Liquid Black','Midnight Black','Phthalo Blue','Sap Green','Titanium White','Van Dyke Brown','Yellow Ochre']","['Deciduous','River','Rocks','Sun','Tree','Trees','Waterfall']"
S19E01,Snowfall Magic,https://www.youtube.com/embed/1enWTsRi16o,January,"['Alizarin Crimson','Bright Red','Cadmium Yellow','Dark Sienna','Indian Yellow','Midnight Black','Phthalo Blue','Titanium White','Van Dyke Brown','Yellow Ochre']","['Deciduous','River','Snow','Tree','Trees','Winter']"
S19E02,Quiet Mountain Lake,https://www.youtube.com/embed/2gq2V6dCt2I,January,"['Alizarin Crimson','Black Gesso','Bright Red','Cadmium Yellow','Dark Sienna','Indian Yellow','Liquid Clear','Midnight Black','Phthalo Blue','Prussian Blue','Sap Green','Titanium White','Van Dyke Brown','Yellow Ochre']","['Clouds','Cumulus','Deciduous','Grass','Lake','Mountain','Tree','Trees']"
S19E03,Final Embers of Sunlight,https://www.youtube.com/embed/IeFbdk36MUU,January,"['Alizarin Crimson','Bright Red','Cadmium Yellow','Dark Sienna','Indian Yellow','Midnight Black','Phthalo Blue','Prussian Blue','Sap Green','Titanium White','Van Dyke Brown','Yellow Ochre']","['Deciduous','Framed','Oval Frame','River','Sun','Tree','Trees']"
S19E04,Snowy Morn,https://www.youtube.com/embed/iB1TDWlo0kk,January,"['Alizarin Crimson','Dark Sienna','Midnight Black','Prussian Blue','Titanium White','Van Dyke Brown','Yellow Ochre']","['Cabin','Conifer','Snow','Structure','Tree','Trees','Winter']"
S19E05,Camper's Haven,https://www.youtube.com/embed/C34WAUgkAT0,January,"['Alizarin Crimson','Cadmium Yellow','Dark Sienna','Indian Yellow','Midnight Black','Phthalo Blue','Prussian Blue','Sap Green','Titanium White','Van Dyke Brown','Yellow Ochre']","['Bushes','Conifer','Grass','Lake','Mountain','Mountains','Tree','Trees']"
S19E06,Waterfall in the Woods,https://www.youtube.com/embed/uBRKVa7sy1Q,February,"['Alizarin Crimson','Black Gesso','Bright Red','Cadmium Yellow','Dark Sienna','Indian Yellow','Liquid Clear','Midnight Black','Phthalo Blue','Prussian Blue','Sap Green','Titanium White','Van Dyke Brown','Yellow Ochre']","['Deciduous','Grass','River','Rocks','Tree','Trees','Waterfall']"
S19E07,Covered Bridge Oval,https://www.youtube.com/embed/F4iPbH1OHsQ,February,"['Alizarin Crimson','Bright Red','Cadmium Yellow','Dark Sienna','Midnight Black','Phthalo Blue','Prussian Blue','Titanium White','Van Dyke Brown','Yellow Ochre']","['Bridge','Conifer','Fence','Framed','Oval Frame','River','Snow','Structure','Tree','Trees','Winter']"
S19E08,Scenic Seclusion,https://www.youtube.com/embed/d50HkqB9JEM,February,"['Alizarin Crimson','Bright Red','Cadmium Yellow','Dark Sienna','Indian Yellow','Midnight Black','Phthalo Blue','Phthalo Green','Prussian Blue','Sap Green','Titanium White','Van Dyke Brown','Yellow Ochre']","['Bushes','Conifer','Deciduous','Grass','Mountain','River','Tree','Trees','Waterfall']"
S19E09,Ebb Tide,https://www.youtube.com/embed/mFOna_LN7Ys,February,"['Alizarin Crimson','Bright Red','Cadmium Yellow','Dark Sienna','Liquid Clear','Midnight Black','Phthalo Blue','Titanium White','Van Dyke Brown','Yellow Ochre']","['Beach','Clouds','Cumulus','Ocean','Rocks','Sun','Waves']"
S19E10,After the Rain,https://www.youtube.com/embed/Wj-3ct7RvAI,March,"['Alizarin Crimson','Black Gesso','Bright Red','Cadmium Yellow','Dark Sienna','Indian Yellow','Midnight Black','Phthalo Blue','Sap Green','Titanium White','Van Dyke Brown','Yellow Ochre']","['Deciduous','Path','Tree','Trees']"
S19E11,Winter Elegance,https://www.youtube.com/embed/JjBZzKp_u5E,March,"['Alizarin Crimson','Bright Red','Cadmium Yellow','Dark Sienna','Midnight Black','Phthalo Blue','Titanium White','Van Dyke Brown','Yellow Ochre']","['Clouds','Cumulus','Deciduous','Lake','Rocks','Snow','Tree','Trees','Winter']"
S19E12,Evening's Peace,https://www.youtube.com/embed/uEUMVwc4o5U,March,"['Alizarin Crimson','Black Gesso','Cadmium Yellow','Dark Sienna','Liquid Clear','Midnight Black','Phthalo Blue','Prussian Blue','Titanium White','Van Dyke Brown']","['Barn','Conifer','Deciduous','Fence','Moon','Night','Snow','Structure','Tree','Trees','Winter']"
S19E13,Valley of Tranquility,https://www.youtube.com/embed/FnY7jDY5PsE,March,"['Alizarin Crimson','Bright Red','Cadmium Yellow','Dark Sienna','Indian Yellow','Midnight Black','Phthalo Blue','Phthalo Green','Prussian Blue','Sap Green','Titanium White','Van Dyke Brown','Yellow Ochre']","['Bushes','Clouds','Conifer','Cumulus','Grass','Mountain','Mountains','River','Snowy Mountain','Tree','Trees','Waterfall']"
S20E01,Mystic Mountain,https://www.youtube.com/embed/VlucWfTUo1A,April,"['Alizarin Crimson','Bright Red','Cadmium Yellow','Dark Sienna','Indian Yellow','Midnight Black','Phthalo Blue','Prussian Blue','Sap Green','Titanium White','Van Dyke Brown','Yellow Ochre']","['Clouds','Conifer','Cumulus','Deciduous','Lake','Mountain','Snowy Mountain','Tree','Trees']"
S20E02,New Day's Dawn,https://www.youtube.com/embed/vbPdQ0w8ylg,April,"['Alizarin Crimson','Bright Red','Cadmium Yellow','Dark Sienna','Indian Yellow','Liquid Clear','Midnight Black','Phthalo Blue','Sap Green','Titanium White','Van Dyke Brown','Yellow Ochre']","['Barn','Conifer','Fence','Grass','Path','Structure','Sun','Tree','Trees']"
S20E03,Winter in Pastel,https://www.youtube.com/embed/kbnXZRNMouM,April,"['Alizarin Crimson','Bright Red','Dark Sienna','Indian Yellow','Midnight Black','Phthalo Blue','Titanium White','Van Dyke Brown','Yellow Ochre']","['Conifer','Deciduous','Mountain','Mountains','Snow','Snowy Mountain','Tree','Trees','Winter']"
S20E04,Hazy Day,https://www.youtube.com/embed/5U3G61r35Mc,April,"['Alizarin Crimson','Bright Red','Cadmium Yellow','Dark Sienna','Indian Yellow','Midnight Black','Phthalo Blue','Sap Green','Titanium White','Van Dyke Brown','Yellow Ochre']","['Deciduous','Fog','Framed','Oval Frame','River','Rocks','Tree','Trees']"
S20E05,Divine Elegance,https://www.youtube.com/embed/mb-Gwx1S5Gs,May,"['Alizarin Crimson','Cadmium Yellow','Dark Sienna','Indian Yellow','Midnight Black','Phthalo Blue','Phthalo Green','Prussian Blue','Sap Green','Titanium White','Van Dyke Brown','Yellow Ochre']","['Clouds','Conifer','Cumulus','Lake','Mountain','Mountains','Rocks','Snowy Mountain','Tree','Trees']"
S20E06,Cliffside,https://www.youtube.com/embed/p6Uy2qOLvGk,May,"['Alizarin Crimson','Black Gesso','Bright Red','Cadmium Yellow','Dark Sienna','Indian Yellow','Midnight Black','Phthalo Blue','Sap Green','Titanium White','Van Dyke Brown','Yellow Ochre']","['Beach','Cliff','Clouds','Ocean','Rocks','Waves']"
S20E07,Autumn Fantasy,https://www.youtube.com/embed/FozIp7Va7dY,May,"['Alizarin Crimson','Bright Red','Cadmium Yellow','Dark Sienna','Indian Yellow','Midnight Black','Phthalo Blue','Sap Green','Titanium White','Van Dyke Brown','Yellow Ochre']","['Cirrus','Clouds','Conifer','Mountain','Mountains','River','Snowy Mountain','Tree','Trees']"
S20E08,The Old Oak Tree,https://www.youtube.com/embed/dN4HjAn8p5U,May,"['Alizarin Crimson','Black Gesso','Bright Red','Cadmium Yellow','Dark Sienna','Indian Yellow','Liquid Clear','Midnight Black','Phthalo Blue','Sap Green','Titanium White','Van Dyke Brown','Yellow Ochre']","['Deciduous','Grass','River','Tree']"
S20E09,Winter Paradise,https://www.youtube.com/embed/DY1aBv8Z1SQ,May,"['Alizarin Crimson','Dark Sienna','Midnight Black','Phthalo Blue','Prussian Blue','Titanium White']","['Clouds','Conifer','Cumulus','Mountain','River','Snow','Snowy Mountain','Tree','Trees','Winter']"
S20E10,Days Gone By,https://www.youtube.com/embed/DmYhNHVIdMI,June,"['Alizarin Crimson','Bright Red','Cadmium Yellow','Dark Sienna','Indian Yellow','Midnight Black','Phthalo Blue','Prussian Blue','Sap Green','Titanium White','Van Dyke Brown','Yellow Ochre']","['Bridge','Bushes','Cabin','Conifer','Deciduous','Path','Structure','Tree','Trees']"
S20E11,Change of Seasons,https://www.youtube.com/embed/QbgPu5f2Vf8,June,"['Alizarin Crimson','Bright Red','Cadmium Yellow','Dark Sienna','Indian Yellow','Midnight Black','Phthalo Blue','Prussian Blue','Sap Green','Titanium White','Van Dyke Brown','Yellow Ochre']","['Deciduous','Mountain','Mountains','River','Snowy Mountain','Tree','Trees']"
S20E12,Hidden Delight,https://www.youtube.com/embed/ZyPNzDaaDt8,June,"['Alizarin Crimson','Bright Red','Cadmium Yellow','Dark Sienna','Indian Yellow','Midnight Black','Phthalo Blue','Sap Green','Titanium White','Van Dyke Brown','Yellow Ochre']","['Cabin','Conifer','Deciduous','Path','River','Sun','Tree','Trees']"
S20E13,Double Take,https://www.youtube.com/embed/ppzFgG2K2k4,June,"['Alizarin Crimson','Bright Red','Cadmium Yellow','Dark Sienna','Indian Yellow','Midnight Black','Phthalo Blue','Phthalo Green','Prussian Blue','Sap Green','Titanium White','Van Dyke Brown','Yellow Ochre']","['Bushes','Conifer','Fog','Lake','Mountain','Mountains','Snow','Snowy Mountain','Tree','Trees','Winter']"
S21E01,Valley View,https://www.youtube.com/embed/pw5ETGiiBRg,September,"['Alizarin Crimson','Black Gesso','Bright Red','Cadmium Yellow','Dark Sienna','Indian Yellow','Midnight Black','Phthalo Blue','Prussian Blue','Sap Green','Titanium White','Van Dyke Brown','Yellow Ochre']","['Conifer','Lake','Mountain','Mountains','Snowy Mountain','Tree','Trees']"
S21E02,Tranquil Dawn,https://www.youtube.com/embed/4abDq6Q-mlM,September,"['Alizarin Crimson','Cadmium Yellow','Dark Sienna','Indian Yellow','Liquid Clear','Midnight Black','Phthalo Blue','Titanium White','Van Dyke Brown','Yellow Ochre']","['Conifer','Deciduous','Fog','River','Sun','Tree','Trees']"
S21E03,Royal Majesty,https://www.youtube.com/embed/ubUXBqE6t0U,September,"['Alizarin Crimson','Black Gesso','Bright Red','Cadmium Yellow','Dark Sienna','Indian Yellow','Liquid Clear','Midnight Black','Phthalo Blue','Prussian Blue','Sap Green','Titanium White','Van Dyke Brown','Yellow Ochre']","['Clouds','Conifer','Mountain','Mountains','River','Rocks','Snowy Mountain','Tree','Trees','Waterfall']"
S21E04,Serenity,https://www.youtube.com/embed/crqmO3qDdco,September,"['Alizarin Crimson','Black Gesso','Bright Red','Cadmium Yellow','Dark Sienna','Indian Yellow','Midnight Black','Phthalo Blue','Sap Green','Titanium White','Van Dyke Brown','Yellow Ochre']","['Deciduous','Flowers','River','Tree','Trees','Waterfall']"
S21E05,Cabin at Trails End,https://www.youtube.com/embed/GLkLO4KqTRs,October,"['Alizarin Crimson','Black Gesso','Bright Red','Cadmium Yellow','Dark Sienna','Indian Yellow','Liquid Clear','Midnight Black','Phthalo Blue','Sap Green','Titanium White','Van Dyke Brown','Yellow Ochre']","['Cabin','Deciduous','Framed','Oval Frame','Path','Structure','Tree','Trees']"
S21E06,Mountain Rhapsody,https://www.youtube.com/embed/H4VsmKU5T7g,October,"['Alizarin Crimson','Dark Sienna','Indian Yellow','Midnight Black','Phthalo Blue','Titanium White','Van Dyke Brown','Yellow Ochre']","['Conifer','Lake','Mountain','Snow','Snowy Mountain','Tree','Trees','Winter']"
S21E07,Wilderness Cabin,https://www.youtube.com/embed/GWehiacnd1E,October,"['Alizarin Crimson','Bright Red','Cadmium Yellow','Dark Sienna','Indian Yellow','Liquid Clear','Midnight Black','Phthalo Blue','Phthalo Green','Prussian Blue','Sap Green','Titanium White','Van Dyke Brown','Yellow Ochre']","['Cabin','Conifer','Lake','Rocks','Structure','Tree','Trees']"
S21E08,By the Sea,https://www.youtube.com/embed/8tHHBTK6wwc,October,"['Alizarin Crimson','Black Gesso','Bright Red','Cadmium Yellow','Dark Sienna','Indian Yellow','Midnight Black','Phthalo Blue','Phthalo Green','Sap Green','Titanium White','Van Dyke Brown','Yellow Ochre']","['Beach','Cliff','Clouds','Cumulus','Deciduous','Ocean','Rocks','Sun','Tree','Waves']"
S21E09,Indian Summer,https://www.youtube.com/embed/pfWV8NkotvU,October,"['Alizarin Crimson','Black Gesso','Bright Red','Cadmium Yellow','Dark Sienna','Indian Yellow','Midnight Black','Phthalo Blue','Prussian Blue','Sap Green','Titanium White','Van Dyke Brown','Yellow Ochre']","['Bushes','Conifer','Tree','Trees']"
S21E10,Blue Winter,https://www.youtube.com/embed/liR0gS0sZY0,November,"['Midnight Black','Prussian Blue','Titanium White']","['Clouds','Conifer','Cumulus','Mountain','Mountains','River','Snow','Snowy Mountain','Tree','Trees','Winter']"
S21E11,Desert Glow,https://www.youtube.com/embed/QyncJfL_HmU,November,"['Alizarin Crimson','Bright Red','Cadmium Yellow','Indian Yellow','Midnight Black','Phthalo Blue','Sap Green','Titanium White','Yellow Ochre']","['Cactus','Clouds','Framed','Mountain','Oval Frame','Path']"
S21E12,Lone Mountain,https://www.youtube.com/embed/NJbzIftLLmU,November,"['Alizarin Crimson','Bright Red','Cadmium Yellow','Dark Sienna','Indian Yellow','Midnight Black','Phthalo Blue','Phthalo Green','Prussian Blue','Sap Green','Titanium White','Van Dyke Brown','Yellow Ochre']","['Conifer','Grass','Lake','Mountain','Snowy Mountain','Tree','Trees']"
S21E13,Florida's Glory,https://www.youtube.com/embed/HQC5sPN9Xhc,November,"['Alizarin Crimson','Cadmium Yellow','Dark Sienna','Liquid Clear','Midnight Black','Phthalo Blue','Prussian Blue','Sap Green','Titanium White','Van Dyke Brown','Yellow Ochre']","['Beach','Florida Frame','Ocean','Palm Trees','Waves']"
S22E01,Autumn Images,https://www.youtube.com/embed/HMx34Am6RFg,January,"['Alizarin Crimson','Bright Red','Cadmium Yellow','Dark Sienna','Indian Red','Midnight Black','Prussian Blue','Sap Green','Titanium White','Van Dyke Brown','Yellow Ochre']","['Bushes','Clouds','Cumulus','Deciduous','Flowers','River','Tree','Trees']"
S22E02,Hint of Springtime,https://www.youtube.com/embed/C-OSaHvt8ms,January,"['Alizarin Crimson','Bright Red','Cadmium Yellow','Dark Sienna','Indian Yellow','Midnight Black','Phthalo Blue','Phthalo Green','Prussian Blue','Sap Green','Titanium White','Van Dyke Brown','Yellow Ochre']","['Bushes','Conifer','Mountain','Mountains','River','Snowy Mountain','Tree','Trees','Waterfall']"
